[main] 12:24:55,928 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] ISFW build info: {qaf-Type=core, qaf-Revision=0, qaf-Version=3.0, qaf-Build-Time=26-Jul-2020 22:16:34}
[main] 12:24:55,945 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] Resource dir: /Users/spenn02/IdeaProjects/Archive/src/main/resources/common. Found property files to load: 7
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:104) [testng-6.10.jar:?]
	at org.testng.internal.Invoker.invokeMethod(Invoker.java:645) [testng-6.10.jar:?]
	at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:851) [testng-6.10.jar:?]
	at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1177) [testng-6.10.jar:?]
	at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:129) [testng-6.10.jar:?]
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:112) [testng-6.10.jar:?]
	at org.testng.TestRunner.privateRun(TestRunner.java:778) [qaf-3.0.0.jar:?]
	at org.testng.TestRunner.run(TestRunner.java:632) [qaf-3.0.0.jar:?]
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:387) [testng-6.10.jar:?]
	at org.testng.SuiteRunner.access$000(SuiteRunner.java:39) [testng-6.10.jar:?]
	at org.testng.SuiteRunner$SuiteWorker.run(SuiteRunner.java:421) [testng-6.10.jar:?]
	at org.testng.internal.thread.ThreadUtil$2.call(ThreadUtil.java:64) [testng-6.10.jar:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_202]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_202]
Caused by: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: chrome=123.0.6312.123)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Chrome, browserVersion: 123, chrome: {chromedriverVersion: 123.0.6312.46 (29781e6ca5d2..., userDataDir: C:\Users\Perfecto\AppData\L...}, cssSelectorsEnabled: true, executionId: 27a91932-ff58-4e2d-986e-6e3..., fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:54182}, javascriptEnabled: true, location: US East, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 27a91932-ff58-4e2d-986e-6e3090d75b22
*** Element info: {Using=css selector, value=#login_email > input}
	at sun.reflect.GeneratedConstructorAccessor104.newInstance(Unknown Source) ~[?:?]
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:1.8.0_202]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423) ~[?:1.8.0_202]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.createException(W3CHttpResponseCodec.java:187) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:122) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:49) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.HttpCommandExecutor.execute(HttpCommandExecutor.java:158) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:552) ~[selenium-remote-driver-3.141.59.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.execute(QAFExtendedWebDriver.java:233) ~[quantum-support-1.23.0.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.findElement(RemoteWebDriver.java:323) ~[selenium-remote-driver-3.141.59.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.findElementByCssSelector(RemoteWebDriver.java:420) ~[selenium-remote-driver-3.141.59.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.findElementByCssSelector(QAFExtendedWebDriver.java:366) ~[quantum-support-1.23.0.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.findElementByCssSelector(QAFExtendedWebDriver.java:78) ~[quantum-support-1.23.0.jar:?]
	at org.openqa.selenium.By$ByCssSelector.findElement(By.java:431) ~[selenium-api-3.141.59.jar:?]
	at org.openqa.selenium.remote.RemoteWebDriver.findElement(RemoteWebDriver.java:315) ~[selenium-remote-driver-3.141.59.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.findElement(QAFExtendedWebDriver.java:169) ~[quantum-support-1.23.0.jar:?]
	at com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.findElement(QAFExtendedWebDriver.java:78) ~[quantum-support-1.23.0.jar:?]
	at org.openqa.selenium.support.ui.ExpectedConditions$6.apply(ExpectedConditions.java:182) ~[selenium-support-3.141.59.jar:?]
	at org.openqa.selenium.support.ui.ExpectedConditions$6.apply(ExpectedConditions.java:179) ~[selenium-support-3.141.59.jar:?]
	at com.qmetry.qaf.automation.ui.util.DynamicWait.until(DynamicWait.java:147) ~[qaf-3.0.0.jar:?]
	... 35 more
[[WINDOWS  10]] 12:26:40,316 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Completed Teststep: Given I login to Expense Tracker app with username and password
[[WINDOWS  10]] 12:26:40,329 INFO  [com.qmetry.qaf.automation.step.client.Scenario] Competed scenario: Add expense after Login with status FAILURE
[[WINDOWS  10]] 12:26:40,330 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing screenshot parameters: {}
[[WINDOWS  10]] 12:26:40,602 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"success":false,"failureDescription":"Step:Given I login to Expense Tracker app with username and password failed\n. Stack Trace: org.openqa.selenium.TimeoutException: Timed out after 30 seconds waiting for presence of element located by: By.cssSelector: #login_email > input\n\tat .Given I login to Expense Tracker app with username and password(src/main/resources/scenarios/ExpenseTracker.feature:6)\n\tat com.qmetry.qaf.automation.ui.util.DynamicWait.until(DynamicWait.java:168)\n\tat com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver.load(QAFExtendedWebDriver.java:213)\n\tat com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebElement.load(QAFExtendedWebElement.java:302)\n\tat com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebElement.execute(QAFExtendedWebElement.java:249)\n\tat org.openqa.selenium.remote.RemoteWebElement.sendKeys(RemoteWebElement.java:106)\n\tat com.perfecto.CommonUtils.sendKeys(CommonUtils.java:85)\n\tat com.quantum.steps.ExpenseTrackerStepDefs.loginToInvoiceApp(ExpenseTrackerStepDefs.java:178)\n\tat com.qmetry.qaf.automation.step.JavaStep.doExecute(JavaStep.java:150)\n\tat com.qmetry.qaf.automation.step.BaseTestStep.execute(BaseTestStep.java:149)\n\tat com.qmetry.qaf.automation.step.StringTestStep.execute(StringTestStep.java:127)\n\tat com.qmetry.qaf.automation.step.client.Scenario.execute(Scenario.java:174)\n\tat com.qmetry.qaf.automation.step.client.Scenario.scenario(Scenario.java:237)\n\tat java.util.concurrent.FutureTask.run(FutureTask.java:266)\n\tat java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tat java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\tat java.lang.Thread.run(Thread.java:748)\nCaused by: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {\"method\":\"css selector\",\"selector\":\"#login_email > input\"}\n  (Session info: chrome=123.0.6312.123)\nFor documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html\nBuild info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'\nSystem info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'\nDriver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver\nCapabilities {acceptInsecureCerts: false, browserName: Chrome, browserVersion: 123, chrome: {chromedriverVersion: 123.0.6312.46 (29781e6ca5d2..., userDataDir: C:\\Users\\Perfecto\\AppData\\L...}, cssSelectorsEnabled: true, executionId: 27a91932-ff58-4e2d-986e-6e3..., fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:54182}, javascriptEnabled: true, location: US East, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {\n  \"url\": \"https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}\nSession ID: 27a91932-ff58-4e2d-986e-6e3090d75b22\n*** Element info: {Using=css selector, value=#login_email > input}\n\tat sun.reflect.GeneratedConstructorAccessor104.newInstance(Unknown Source)\n\tat sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)\n\tat java.lang.reflect.Constructor.newInstance(Constructor.java:423)\n\tat org.openqa.selenium.remote.http.W3CHttpResponseCodec.createException(W3CHttpResponseCodec.java:187)\n\tat org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:122)\n\tat org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:49)\n\tat org.openqa.selenium.remote.HttpCommandExecutor.exec..."}],"script":"mobile:test:end"}
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:40,628 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: edit_date param-2: {"id":"2C010000-0000-0000-3C6B-000000000000"}] Result: clickElement:null
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:40,629 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Completed Teststep: And I add expense with head "Meal" , amount "23.45" , "USD" currency and category "Business" with arguments: [Meal, 23.45, USD, Business]
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:40,634 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Invoking Teststep: And I attach receipt
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:40,635 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"name":"And I attach receipt"}],"script":"mobile:step:start"}
[[WINDOWS  10]] 12:26:40,657 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing quit parameters: {}
[[WINDOWS  10]] 12:26:40,658 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{}],"script":"mobile:execution:close"}
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:40,677 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: edit_attach parameters: {}
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:40,678 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"edit_attach"}
[[WINDOWS  10]] 12:26:40,696 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing close parameters: {}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:40,723 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: getElementAttribute[ param-1: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel param-2: {"name":"value","id":"B6020000-0000-0000-FE7F-000000000000"}] Result: getElementAttribute:Business
[[iPhone.* 00008020-000044D422B9002E]] 12:26:40,725 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: edit_date parameters: {}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:40,725 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"edit_date"}
[[iPad.* 00008103-000C44E83A33001E]] 12:26:40,770 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing close parameters: {}
[[iPad.* 00008103-000C44E83A33001E]] 12:26:40,808 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: close[ param-1: {}] Result: null
[[WINDOWS  10]] 12:26:40,849 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: close[ param-1: {}] Result: []
[[iPhone.* 00008030-000925AA2E10802E]] 12:26:40,880 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"OK"}
[[iPad.* 00008103-000C44E83A33001E]] 12:26:40,926 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: quit[ param-1: {}] Result: null
[[MAC  macOS Big Sur]] 12:26:40,927 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[iPad.* 00008103-000C44E83A33001E]] 12:26:40,927 INFO  [com.qmetry.qaf.automation.ui.UiDriverFactory] UI-driver tear down complete...
[[iPad.* 00008103-001A552E1A60801E]] 12:26:40,991 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: Camera param-2: {"id":"2F030000-0000-0000-CE4E-010000000000"}] Result: clickElement:null
[[WINDOWS  10]] 12:26:41,031 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: quit[ param-1: {}] Result: null
[[WINDOWS  10]] 12:26:41,031 INFO  [com.qmetry.qaf.automation.ui.UiDriverFactory] UI-driver tear down complete...
[[MAC  macOS Big Sur]] 12:26:41,114 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: 
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, automationName: Appium, browserName: Safari, browserVersion: 14, cssSelectorsEnabled: true, driverClass: org.openqa.selenium.WebDriver, executionId: 1cf28380-7b7d-4532-936f-cda..., javascriptEnabled: true, location: NA-US-BOS, platform: MAC, platformName: MAC, platformVersion: macOS Big Sur, reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, safari:automaticInspection: false, safari:automaticProfiling: false, safari:diagnose: false, safari:platformBuildVersion: 20G817, safari:platformVersion: 11.7, safari:useSimulator: false, se:cdpEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., webkit:WebRTC: {DisableICECandidateFiltering: false, DisableInsecureMediaCapture: false}}
Session ID: 1cf28380-7b7d-4532-936f-cda1c3d62870
*** Element info: {Using=css selector, value=#login_email > input}
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,264 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Completed Teststep: And I attach receipt
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,267 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Invoking Teststep: Then I logout of application
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,267 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"name":"Then I logout of application"}],"script":"mobile:step:start"}
[[iPhone.* 00008030-000925AA2E10802E]] 12:26:41,271 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=OK, using=name}] Result: An element could not be located on the page using the given search parameters.
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
Driver info: io.appium.java_client.ios.IOSDriver
Capabilities {accessToken: eyJhbGciOiJSUzI1NiIsInR5cCI..., app: PUBLIC:ExpenseTracker/Nativ..., assert_javascript_enabled: true, authenticationTenant: operator, automationName: XCUITest, browserName: , bundleId: io.perfecto.expense.tracker, cloud: demo.perfectomobile.com, cssSelectorsEnabled: true, databaseEnabled: false, deviceName: 00008030-000925AA2E10802E, deviceSessionId: stephenp@perfectomobile.com..., driverClass: io.appium.java_client.ios.I..., engineExternalExecId: ce896542-550a-4c69-9054-770..., entityType: appium_driver, executionId: stephenp@perfectomobile.com..., executionTenantId: demo-perfectomobile-com, host: demo.perfectomobile.com, javascriptEnabled: true, liveStreamEnabled: false, locationContextEnabled: false, model: iPhone.*, networkConnectionEnabled: false, password: , platform: MAC, platformName: ios, platformVersion: 17.1.2, pureAppiumFlow: true, report.jobBranch: master, report.jobName: PerfectoDemo, report.jobNumber: 16155203, reportPdfUrl: https://demo.app.perfectomo..., scriptName: RemoteWebDriver, securityToken: , sensorInstrument: true, serverConnector: , serverHost: X.X.X.X:11605, simpleIsVisibleCheck: true, stopUrl: https://demo.perfectomobile..., takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., testRunWithPureAppiumFlow: false, udid: 00008030-000925AA2E10802E, user: , webStorageEnabled: false, xcuitestFindOptimizations: true}
Session ID: de4372f9-0fc2-48be-83ee-d8f6d5249fc6
*** Element info: {Using=name, value=OK}
Command duration or timeout: 0 milliseconds
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,319 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"property":"os"}],"script":"mobile:handset:info"}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:41,391 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=edit_date, using=name}] Result: id: 38010000-0000-0000-FE7F-000000000000
[[iPhone.* 00008020-000044D422B9002E]] 12:26:41,391 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.name: edit_date param-2: {}] Result: OK
[[iPhone.* 00008020-000044D422B9002E]] 12:26:41,391 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing clickElement element: By.name: edit_date parameters: {"id":"38010000-0000-0000-FE7F-000000000000"}
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,409 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: list_left_menu_btn parameters: {}
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,410 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"list_left_menu_btn"}
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:41,504 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=edit_attach, using=name}] Result: id: 2F010000-0000-0000-3C6B-000000000000
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:41,504 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.name: edit_attach param-2: {}] Result: OK
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:41,504 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing clickElement element: By.name: edit_attach parameters: {"id":"2F010000-0000-0000-3C6B-000000000000"}
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,744 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=list_left_menu_btn, using=name}] Result: id: B6000000-0000-0000-AB12-000000000000
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,745 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.name: list_left_menu_btn param-2: {}] Result: OK
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:41,745 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing clickElement element: By.name: list_left_menu_btn parameters: {"id":"B6000000-0000-0000-AB12-000000000000"}
[[MAC  macOS Big Sur]] 12:26:42,123 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:42,131 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: edit_date param-2: {"id":"38010000-0000-0000-FE7F-000000000000"}] Result: clickElement:null
[[iPhone.* 00008020-000044D422B9002E]] 12:26:42,132 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Completed Teststep: And I add expense with head "Meal" , amount "23.45" , "USD" currency and category "Business" with arguments: [Meal, 23.45, USD, Business]
[[iPhone.* 00008020-000044D422B9002E]] 12:26:42,137 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Invoking Teststep: And I attach receipt
[[iPhone.* 00008020-000044D422B9002E]] 12:26:42,137 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"name":"And I attach receipt"}],"script":"mobile:step:start"}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:42,182 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.name: edit_attach parameters: {}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:42,182 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"edit_attach"}
[[iPhone.* 00008030-000925AA2E10802E]] 12:26:42,276 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"OK"}
[[MAC  macOS Big Sur]] 12:26:42,303 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: 
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, automationName: Appium, browserName: Safari, browserVersion: 14, cssSelectorsEnabled: true, driverClass: org.openqa.selenium.WebDriver, executionId: 1cf28380-7b7d-4532-936f-cda..., javascriptEnabled: true, location: NA-US-BOS, platform: MAC, platformName: MAC, platformVersion: macOS Big Sur, reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, safari:automaticInspection: false, safari:automaticProfiling: false, safari:diagnose: false, safari:platformBuildVersion: 20G817, safari:platformVersion: 11.7, safari:useSimulator: false, se:cdpEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., webkit:WebRTC: {DisableICECandidateFiltering: false, DisableInsecureMediaCapture: false}}
Session ID: 1cf28380-7b7d-4532-936f-cda1c3d62870
*** Element info: {Using=css selector, value=#login_email > input}
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:42,523 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: edit_attach param-2: {"id":"2F010000-0000-0000-3C6B-000000000000"}] Result: clickElement:null
[[iPhone.* 596C6DD51E0241716AB072A6DCBCA1EC]] 12:26:42,523 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"repositoryFile":"PUBLIC:Praveen/ExpenseTracker/Images/CoffeeReceipt.jpg"}],"script":"mobile:image.injection:start"}
[[iPhone.* 00008030-000925AA2E10802E]] 12:26:42,582 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=OK, using=name}] Result: An element could not be located on the page using the given search parameters.
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
Driver info: io.appium.java_client.ios.IOSDriver
Capabilities {accessToken: eyJhbGciOiJSUzI1NiIsInR5cCI..., app: PUBLIC:ExpenseTracker/Nativ..., assert_javascript_enabled: true, authenticationTenant: operator, automationName: XCUITest, browserName: , bundleId: io.perfecto.expense.tracker, cloud: demo.perfectomobile.com, cssSelectorsEnabled: true, databaseEnabled: false, deviceName: 00008030-000925AA2E10802E, deviceSessionId: stephenp@perfectomobile.com..., driverClass: io.appium.java_client.ios.I..., engineExternalExecId: ce896542-550a-4c69-9054-770..., entityType: appium_driver, executionId: stephenp@perfectomobile.com..., executionTenantId: demo-perfectomobile-com, host: demo.perfectomobile.com, javascriptEnabled: true, liveStreamEnabled: false, locationContextEnabled: false, model: iPhone.*, networkConnectionEnabled: false, password: , platform: MAC, platformName: ios, platformVersion: 17.1.2, pureAppiumFlow: true, report.jobBranch: master, report.jobName: PerfectoDemo, report.jobNumber: 16155203, reportPdfUrl: https://demo.app.perfectomo..., scriptName: RemoteWebDriver, securityToken: , sensorInstrument: true, serverConnector: , serverHost: X.X.X.X:11605, simpleIsVisibleCheck: true, stopUrl: https://demo.perfectomobile..., takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., testRunWithPureAppiumFlow: false, udid: 00008030-000925AA2E10802E, user: , webStorageEnabled: false, xcuitestFindOptimizations: true}
Session ID: de4372f9-0fc2-48be-83ee-d8f6d5249fc6
*** Element info: {Using=name, value=OK}
Command duration or timeout: 0 milliseconds
[[iPhone.* 00008110-001E283A14BB801E]] 12:26:42,667 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.name: list_left_menu_btn param-2: {"id":"B6000000-0000-0000-AB12-000000000000"}] Result: clickElement:null
